PDF-compliant scoring report (Way-2 approximation)
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
6316  0x00090000  0x0EAA6006              0.0234              0.0234    0.5850  Y
6317  0x00090000  0x0CAA4004              0.0234              0.0234    0.5850  Y
6318  0x00090000  0x05444004             -0.0195             -0.0195    0.3219  Y
6319  0x00090000  0x01444004              0.0195              0.0195    0.3219  Y
6320  0x00090000  0x00445005              0.0195              0.0195    0.3219  Y
6321  0x00090000  0x00441001             -0.0195             -0.0195    0.3219  Y
6322  0x00090000  0x00444004              0.0234              0.0234    0.5850  Y
6323  0x00090000  0x07557007              0.0176              0.0176    0.1699  Y
6324  0x00090000  0x05777007              0.0176              0.0176    0.1699  Y
6325  0x00090000  0x04332002             -0.0215             -0.0215    0.4594  Y
6326  0x00090000  0x02552002              0.0176              0.0176    0.1699  Y
6327  0x00090000  0x01337007             -0.0215             -0.0215    0.4594  Y
6328  0x00090000  0x00772002              0.0176              0.0176    0.1699  Y
6329  0x00090000  0x0F777007              0.0176              0.0176    0.1699  Y
6330  0x00090000  0x0B337007             -0.0215             -0.0215    0.4594  Y
6331  0x00090000  0x04338008             -0.0215             -0.0215    0.4594  Y
6332  0x00090000  0x00778008              0.0176              0.0176    0.1699  Y
6333  0x00090000  0x03447007              0.0293              0.0293    0.9069  Y
6334  0x00090000  0x05773003              0.0244              0.0244    0.6439  Y
6335  0x00090000  0x04772002              0.0244              0.0244    0.6439  Y
6336  0x00090000  0x01333003             -0.0303             -0.0303    0.9542  Y
6337  0x00090000  0x00332002             -0.0303             -0.0303    0.9542  Y
6338  0x00090000  0x05662002             -0.0176             -0.0176    0.1699  Y
6339  0x00090000  0x04663003             -0.0176             -0.0176    0.1699  Y
6340  0x00090000  0x0A663003             -0.0195             -0.0195    0.3219  Y
6341  0x00090000  0x0566C00C             -0.0195             -0.0195    0.3219  Y
6342  0x00090000  0x0F776006              0.0195              0.0195    0.3219  Y
6343  0x00090000  0x0F775005              0.0195              0.0195    0.3219  Y
6344  0x00090000  0x0F771001              0.0195              0.0195    0.3219  Y
6345  0x00090000  0x0B336006             -0.0195             -0.0195    0.3219  Y
6346  0x00090000  0x0B335005             -0.0195             -0.0195    0.3219  Y
6347  0x00090000  0x0B331001             -0.0195             -0.0195    0.3219  Y
6348  0x00090000  0x0A552002              0.0166              0.0166    0.0875  Y
6349  0x00090000  0x0755F00F              0.0166              0.0166    0.0875  Y
6350  0x00090000  0x06778008              0.0195              0.0195    0.3219  Y
6351  0x00090000  0x06338008             -0.0195             -0.0195    0.3219  Y
6352  0x00090000  0x05338008             -0.0195             -0.0195    0.3219  Y
6353  0x00090000  0x02778008              0.0195              0.0195    0.3219  Y
6354  0x00090000  0x02338008             -0.0195             -0.0195    0.3219  Y
6355  0x00090000  0x01778008              0.0195              0.0195    0.3219  Y
6356  0x00090000  0x0F77F00F             -0.0215             -0.0215    0.4594  Y
6357  0x00090000  0x0C33F00F             -0.0254             -0.0254    0.7004  Y
6358  0x00090000  0x0C338008              0.0176              0.0176    0.1699  Y
6359  0x00090000  0x0B442002              0.0195              0.0195    0.3219  Y
6360  0x00090000  0x0B33F00F              0.0176              0.0176    0.1699  Y
6361  0x00090000  0x0877F00F              0.0293              0.0293    0.9069  Y
6362  0x00090000  0x08778008             -0.0215             -0.0215    0.4594  Y
6363  0x00090000  0x0644F00F              0.0195              0.0195    0.3219  Y
6364  0x00090000  0x05776006              0.0166              0.0166    0.0875  Y
6365  0x00090000  0x05332002             -0.0186             -0.0186    0.2479  Y
6366  0x00090000  0x01772002              0.0166              0.0166    0.0875  Y
6367  0x00090000  0x01336006             -0.0186             -0.0186    0.2479  Y
6368  0x00090000  0x0C772002             -0.0352             -0.0352    1.1699  Y
6369  0x00090000  0x08332002              0.0391              0.0391    1.3219  Y
6370  0x00090000  0x0577B00B             -0.0352             -0.0352    1.1699  Y
6371  0x00090000  0x02446006              0.0312              0.0312    1.0000  Y
6372  0x00090000  0x0133B00B              0.0391              0.0391    1.3219  Y
6373  0x00090000  0x0F33B00B             -0.0195             -0.0195    0.3219  Y
6374  0x00090000  0x0C77C00C              0.0195              0.0195    0.3219  Y
6375  0x00090000  0x0B77B00B              0.0195              0.0195    0.3219  Y
6376  0x00090000  0x0833C00C             -0.0195             -0.0195    0.3219  Y
6377  0x00090000  0x0A66C00C             -0.0234             -0.0234    0.5850  Y
6378  0x00090000  0x04773003             -0.0312             -0.0312    1.0000  Y
6379  0x00090000  0x03776006             -0.0195             -0.0195    0.3219  Y
6380  0x00090000  0x01774004             -0.0195             -0.0195    0.3219  Y
6381  0x00090000  0x00333003              0.0293              0.0293    0.9069  Y
6382  0x00090000  0x07337007             -0.0176             -0.0176    0.1699  Y
6383  0x00090000  0x06336006              0.0205              0.0205    0.3923  Y
6384  0x00090000  0x05335005              0.0205              0.0205    0.3923  Y
6385  0x00090000  0x04334004             -0.0176             -0.0176    0.1699  Y
6386  0x00090000  0x07336006              0.0273              0.0273    0.8074  Y
6387  0x00090000  0x05334004              0.0273              0.0273    0.8074  Y
6388  0x00090000  0x0F887007             -0.0195             -0.0195    0.3219  Y
6389  0x00090000  0x0F885005              0.0195              0.0195    0.3219  Y
6390  0x00090000  0x0D887007              0.0195              0.0195    0.3219  Y
6391  0x00090000  0x0CFF3003             -0.0264             -0.0264    0.7549  Y
6392  0x00090000  0x0F886006              0.0234              0.0234    0.5850  Y
6393  0x00090000  0x0E887007              0.0234              0.0234    0.5850  Y
6394  0x00090000  0x0E886006             -0.0273             -0.0273    0.8074  Y
6395  0x00090000  0x05227007             -0.0391             -0.0391    1.3219  Y
6396  0x00090000  0x02557007              0.0195              0.0195    0.3219  Y
6397  0x00090000  0x02113003             -0.0195             -0.0195    0.3219  Y
6398  0x00090000  0x01223003             -0.0234             -0.0234    0.5850  Y
6399  0x00090000  0x0CBB7007              0.0225              0.0225    0.5236  Y
6400  0x00090000  0x0BCC7007              0.0254              0.0254    0.7004  Y
6401  0x00090000  0x08BB3003             -0.0400             -0.0400    1.3576  Y
6402  0x00090000  0x07224004             -0.0195             -0.0195    0.3219  Y
6403  0x00090000  0x06225005             -0.0195             -0.0195    0.3219  Y
6404  0x00090000  0x06221001              0.0195              0.0195    0.3219  Y
6405  0x00090000  0x04223003             -0.0195             -0.0195    0.3219  Y
6406  0x00090000  0x03224004              0.0195              0.0195    0.3219  Y
6407  0x00090000  0x01226006             -0.0195             -0.0195    0.3219  Y
6408  0x00090000  0x06224004             -0.0391             -0.0391    1.3219  Y
6409  0x00090000  0x04226006             -0.0371             -0.0371    1.2479  Y
6410  0x00090000  0x03556006              0.0195              0.0195    0.3219  Y
6411  0x00090000  0x02666006              0.0234              0.0234    0.5850  Y
6412  0x00090000  0x01554004              0.0195              0.0195    0.3219  Y
6413  0x00090000  0x00664004              0.0234              0.0234    0.5850  Y
6414  0x00090000  0x0ACC4004              0.0234              0.0234    0.5850  Y
6415  0x00090000  0x08CC6006              0.0234              0.0234    0.5850  Y
6416  0x000A0000  0x0CDDD00D             -0.0234             -0.0234    0.5850  Y
6417  0x000A0000  0x0CDD9009             -0.0234             -0.0234    0.5850  Y
6418  0x000A0000  0x08DDD00D              0.0234              0.0234    0.5850  Y
6419  0x000A0000  0x08DD9009              0.0234              0.0234    0.5850  Y
6420  0x000A0000  0x04DDD00D              0.0352              0.0352    1.1699  Y
6421  0x000A0000  0x04DD5005              0.0234              0.0234    0.5850  Y
6422  0x000A0000  0x04DD1001             -0.0234             -0.0234    0.5850  Y
6423  0x000A0000  0x0499D00D              0.0195              0.0195    0.3219  Y
6424  0x000A0000  0x00DD9009              0.0352              0.0352    1.1699  Y
6425  0x000A0000  0x00DD5005              0.0234              0.0234    0.5850  Y
6426  0x000A0000  0x00DD1001             -0.0234             -0.0234    0.5850  Y
6427  0x000A0000  0x00999009              0.0195              0.0195    0.3219  Y
6428  0x000A0000  0x05DD8008             -0.0234             -0.0234    0.5850  Y
6429  0x000A0000  0x0B883003             -0.0234             -0.0234    0.5850  Y
6430  0x000A0000  0x0933B00B              0.0234              0.0234    0.5850  Y
6431  0x000A0000  0x09333003             -0.0234             -0.0234    0.5850  Y
6432  0x000A0000  0x0833A00A              0.0234              0.0234    0.5850  Y
6433  0x000A0000  0x08333003             -0.0234             -0.0234    0.5850  Y
6434  0x000A0000  0x0033B00B             -0.0234             -0.0234    0.5850  Y
6435  0x000A0000  0x0033A00A             -0.0234             -0.0234    0.5850  Y
6436  0x000A0000  0x0F66D00D              0.0195              0.0195    0.3219  Y
6437  0x000A0000  0x0B669009              0.0195              0.0195    0.3219  Y
6438  0x000A0000  0x06BBD00D             -0.0195             -0.0195    0.3219  Y
6439  0x000A0000  0x02BB9009             -0.0195             -0.0195    0.3219  Y
6440  0x000A0000  0x0D55F00F              0.0195              0.0195    0.3219  Y
6441  0x000A0000  0x0D558008             -0.0312             -0.0312    1.0000  Y
6442  0x000A0000  0x0A558008              0.0195              0.0195    0.3219  Y
6443  0x000A0000  0x0F55B00B             -0.0273             -0.0273    0.8074  Y
6444  0x000A0000  0x0F553003              0.0273              0.0273    0.8074  Y
6445  0x000A0000  0x0E55A00A             -0.0273             -0.0273    0.8074  Y
6446  0x000A0000  0x0E553003              0.0273              0.0273    0.8074  Y
6447  0x000A0000  0x0655B00B              0.0273              0.0273    0.8074  Y
6448  0x000A0000  0x0655A00A              0.0273              0.0273    0.8074  Y
6449  0x000A0000  0x08BBB00B              0.0234              0.0234    0.5850  Y
6450  0x000A0000  0x08BBA00A              0.0234              0.0234    0.5850  Y
6451  0x000A0000  0x01BBB00B             -0.0234             -0.0234    0.5850  Y
6452  0x000A0000  0x01BB3003              0.0234              0.0234    0.5850  Y
6453  0x000A0000  0x00BBA00A             -0.0234             -0.0234    0.5850  Y
6454  0x000A0000  0x00BB3003              0.0234              0.0234    0.5850  Y
6455  0x000A0000  0x0F995005             -0.0176             -0.0176    0.1699  Y
6456  0x000A0000  0x0CDD6006             -0.0215             -0.0215    0.4594  Y
6457  0x000A0000  0x0C996006             -0.0176             -0.0176    0.1699  Y
6458  0x000A0000  0x0BDD1001             -0.0215             -0.0215    0.4594  Y
6459  0x000A0000  0x0A88B00B             -0.0195             -0.0195    0.3219  Y
6460  0x000A0000  0x03882002             -0.0195             -0.0195    0.3219  Y
6461  0x000A0000  0x09BBB00B             -0.0195             -0.0195    0.3219  Y
6462  0x000A0000  0x00BB2002             -0.0195             -0.0195    0.3219  Y
6463  0x000A0000  0x00BBB00B             -0.0312             -0.0312    1.0000  Y
6464  0x000A0000  0x0DAAF00F             -0.0312             -0.0312    1.0000  Y
6465  0x000A0000  0x0DAAA00A              0.0312              0.0312    1.0000  Y
6466  0x000A0000  0x05AAA00A              0.0312              0.0312    1.0000  Y
6467  0x000A0000  0x05AA7007             -0.0312             -0.0312    1.0000  Y
6468  0x000A0000  0x00AAF00F              0.0312              0.0312    1.0000  Y
6469  0x000A0000  0x00AA7007              0.0312              0.0312    1.0000  Y
6470  0x000A0000  0x0D77B00B              0.0195              0.0195    0.3219  Y
6471  0x000A0000  0x0D773003             -0.0195             -0.0195    0.3219  Y
6472  0x000A0000  0x0CFFB00B             -0.0234             -0.0234    0.5850  Y
6473  0x000A0000  0x0CFFA00A             -0.0234             -0.0234    0.5850  Y
6474  0x000A0000  0x0C77A00A              0.0195              0.0195    0.3219  Y
6475  0x000A0000  0x0C773003             -0.0195             -0.0195    0.3219  Y
