PDF-compliant scoring report (Way-2 approximation) [Optimized v2]
Rule: valid iff |VE-VT| <= |VT|*2^(-2r), VE!=0, u!=0, v!=0

=== r = 1 ===
No  u           v           VE                 VT                 Score   Exact?
 95  0xC0000000  0x00000BBB             -0.5000             -0.5000    3.0000  Y
 96  0xC0000000  0x00000777             -0.5000             -0.5000    3.0000  Y
 97  0xC0000000  0x00000333              0.5000              0.5000    3.0000  Y
 98  0xD0000000  0x00000DDD             -0.2500             -0.2500    2.0000  Y
 99  0xD0000000  0x00000999             -0.2500             -0.2500    2.0000  Y
100  0xD0000000  0x00000FFF             -0.5000             -0.5000    3.0000  Y
101  0xD0000000  0x00000EEE             -0.2500             -0.2500    2.0000  Y
102  0xD0000000  0x00000AAA              0.2500              0.2500    2.0000  Y
103  0xD0000000  0x00000777              0.5000              0.5000    3.0000  Y
104  0xD0000000  0x00000666             -0.2500             -0.2500    2.0000  Y
105  0xD0000000  0x00000222              0.2500              0.2500    2.0000  Y
106  0xD0000000  0x00000555             -0.2500             -0.2500    2.0000  Y
107  0xD0000000  0x00000111             -0.2500             -0.2500    2.0000  Y
108  0xE0000000  0x00000FFF             -0.5000             -0.5000    3.0000  Y
109  0xE0000000  0x00000BBB              0.5000              0.5000    3.0000  Y
110  0xE0000000  0x00000777             -0.5000             -0.5000    3.0000  Y
111  0xE0000000  0x00000333             -0.5000             -0.5000    3.0000  Y
112  0xF0000000  0x00000DDD             -0.2500             -0.2500    2.0000  Y
113  0xF0000000  0x00000999             -0.2500             -0.2500    2.0000  Y
114  0xF0000000  0x00000FFF              0.5000              0.5000    3.0000  Y
115  0xF0000000  0x00000EEE             -0.2500             -0.2500    2.0000  Y
116  0xF0000000  0x00000AAA              0.2500              0.2500    2.0000  Y
117  0xF0000000  0x00000777             -0.5000             -0.5000    3.0000  Y
118  0xF0000000  0x00000666             -0.2500             -0.2500    2.0000  Y
119  0xF0000000  0x00000222              0.2500              0.2500    2.0000  Y
120  0xF0000000  0x00000555             -0.2500             -0.2500    2.0000  Y
121  0xF0000000  0x00000111             -0.2500             -0.2500    2.0000  Y
122  0x01000000  0xCCC00C0C             -0.1250             -0.1250    1.0000  Y
123  0x01000000  0xEEE00404              0.0938              0.0938    0.5850  Y
124  0x01000000  0xE44A0E0E              0.0938              0.0938    0.5850  Y
125  0x01000000  0x4EEA0E0E              0.0938              0.0938    0.5850  Y
126  0x01000000  0x44400404              0.1250              0.1250    1.0000  Y
127  0x02000000  0x877F0707              0.0938              0.0938    0.5850  Y
128  0x02000000  0x788F0707              0.0938              0.0938    0.5850  Y
129  0x02000000  0x77700808              0.0938              0.0938    0.5850  Y
130  0x02000000  0xCCC00808              0.1250              0.1250    1.0000  Y
131  0x02000000  0xC8840C0C              0.1250              0.1250    1.0000  Y
132  0x02000000  0x8CC40C0C              0.1250              0.1250    1.0000  Y
133  0x02000000  0x88800808              0.2500              0.2500    2.0000  Y
134  0x03000000  0x66600404             -0.0938             -0.0938    0.5850  Y
135  0x03000000  0x46620606             -0.0938             -0.0938    0.5850  Y
136  0x03000000  0x64420606             -0.0938             -0.0938    0.5850  Y
137  0x03000000  0xC33F0303              0.0781              0.0781    0.3219  Y
138  0x03000000  0x3CCF0303              0.0781              0.0781    0.3219  Y
139  0x03000000  0x33300C0C              0.0781              0.0781    0.3219  Y
140  0x03000000  0xCCC00C0C              0.1250              0.1250    1.0000  Y
141  0x03000000  0x44400404             -0.1250             -0.1250    1.0000  Y
142  0x04000000  0x55500101              0.1406              0.1406    1.1699  Y
143  0x04000000  0x51140505              0.1406              0.1406    1.1699  Y
144  0x04000000  0x15540505              0.1406              0.1406    1.1699  Y
145  0x04000000  0x11100101              0.1406              0.1406    1.1699  Y
146  0x05000000  0xEEE00404             -0.0938             -0.0938    0.5850  Y
147  0x05000000  0xE44A0E0E             -0.0938             -0.0938    0.5850  Y
148  0x05000000  0x4EEA0E0E             -0.0938             -0.0938    0.5850  Y
149  0x05000000  0x55500505              0.1172              0.1172    0.9069  Y
150  0x05000000  0x51140101              0.1172              0.1172    0.9069  Y
151  0x05000000  0x15540101              0.1172              0.1172    0.9069  Y
152  0x05000000  0x11100505              0.1172              0.1172    0.9069  Y
153  0x06000000  0xDDD00909              0.1250              0.1250    1.0000  Y
154  0x06000000  0xD9940D0D              0.1250              0.1250    1.0000  Y
155  0x06000000  0x9DD40D0D              0.1250              0.1250    1.0000  Y
156  0x06000000  0x99900909              0.1250              0.1250    1.0000  Y
157  0x07000000  0xDDD00D0D              0.0938              0.0938    0.5850  Y
158  0x07000000  0xD9940909              0.0938              0.0938    0.5850  Y
159  0x07000000  0x9DD40909              0.0938              0.0938    0.5850  Y
160  0x07000000  0x99900D0D              0.0938              0.0938    0.5850  Y
161  0x07000000  0x66600404             -0.0938             -0.0938    0.5850  Y
162  0x07000000  0x64420606             -0.0938             -0.0938    0.5850  Y
163  0x07000000  0x46620606             -0.0938             -0.0938    0.5850  Y
164  0x08000000  0xFFF00202              0.0781              0.0781    0.3219  Y
165  0x08000000  0xF22D0F0F              0.0781              0.0781    0.3219  Y
166  0x08000000  0x2FFD0F0F              0.0781              0.0781    0.3219  Y
167  0x08000000  0x77700202              0.0859              0.0859    0.4594  Y
168  0x08000000  0x72250707              0.0859              0.0859    0.4594  Y
169  0x08000000  0x27750707              0.0859              0.0859    0.4594  Y
170  0x08000000  0x22200202              0.0781              0.0781    0.3219  Y
171  0x09000000  0x64420404              0.0938              0.0938    0.5850  Y
172  0x09000000  0x44400606              0.0938              0.0938    0.5850  Y
173  0x09000000  0x44400303              0.0938              0.0938    0.5850  Y
174  0x09000000  0x43370404              0.0938              0.0938    0.5850  Y
175  0x09000000  0x34470404              0.0938              0.0938    0.5850  Y
176  0x09000000  0xEEE00E0E             -0.0938             -0.0938    0.5850  Y
177  0x09000000  0xE44A0404             -0.0938             -0.0938    0.5850  Y
178  0x09000000  0x4EEA0404             -0.0938             -0.0938    0.5850  Y
179  0x09000000  0x44400E0E             -0.0938             -0.0938    0.5850  Y
180  0x09000000  0x46620404              0.0938              0.0938    0.5850  Y
181  0x09000000  0x66600606              0.1016              0.1016    0.7004  Y
182  0x0A000000  0xFFF00202             -0.0781             -0.0781    0.3219  Y
183  0x0A000000  0xF22D0F0F             -0.0781             -0.0781    0.3219  Y
184  0x0A000000  0x2FFD0F0F             -0.0781             -0.0781    0.3219  Y
185  0x0A000000  0x77700202             -0.0859             -0.0859    0.4594  Y
186  0x0A000000  0x72250707             -0.0859             -0.0859    0.4594  Y
187  0x0A000000  0x27750707             -0.0859             -0.0859    0.4594  Y
188  0x0A000000  0x22200202             -0.0781             -0.0781    0.3219  Y
189  0x0B000000  0xC8840808             -0.1250             -0.1250    1.0000  Y
190  0x0B000000  0x8CC40808             -0.1250             -0.1250    1.0000  Y
191  0x0B000000  0x88800C0C             -0.1250             -0.1250    1.0000  Y
192  0x0B000000  0xCCC00303              0.0938              0.0938    0.5850  Y
193  0x0B000000  0xC33F0C0C              0.0938              0.0938    0.5850  Y
194  0x0B000000  0xCCC00606             -0.0938             -0.0938    0.5850  Y
195  0x0B000000  0xC66A0C0C             -0.0938             -0.0938    0.5850  Y
196  0x0B000000  0x6CCA0C0C             -0.0938             -0.0938    0.5850  Y
197  0x0B000000  0x3CCF0C0C              0.0938              0.0938    0.5850  Y
198  0x0C000000  0xAAA00202             -0.1250             -0.1250    1.0000  Y
199  0x0C000000  0x2AA80A0A             -0.1250             -0.1250    1.0000  Y
200  0x0C000000  0x2FFD0202             -0.0703             -0.0703    0.1699  Y
201  0x0C000000  0x22200F0F             -0.0703             -0.0703    0.1699  Y
202  0x0C000000  0xFFF00F0F             -0.0938             -0.0938    0.5850  Y
203  0x0C000000  0xB2290202             -0.0703             -0.0703    0.1699  Y
204  0x0C000000  0x2BB90202             -0.0703             -0.0703    0.1699  Y
205  0x0C000000  0x22200B0B             -0.0703             -0.0703    0.1699  Y
206  0x0C000000  0xA2280A0A             -0.1250             -0.1250    1.0000  Y
207  0x0C000000  0x77700707             -0.1016             -0.1016    0.7004  Y
208  0x0C000000  0x72250202             -0.0781             -0.0781    0.3219  Y
209  0x0C000000  0xBBB00B0B             -0.0938             -0.0938    0.5850  Y
210  0x0C000000  0x33300303              0.1016              0.1016    0.7004  Y
211  0x0C000000  0x32210202              0.0781              0.0781    0.3219  Y
212  0x0C000000  0x27750202             -0.0781             -0.0781    0.3219  Y
213  0x0C000000  0x23310202              0.0781              0.0781    0.3219  Y
214  0x0C000000  0x22200707             -0.0781             -0.0781    0.3219  Y
215  0x0C000000  0x22200303              0.0781              0.0781    0.3219  Y
216  0x0C000000  0x22200202             -0.0938             -0.0938    0.5850  Y
217  0x0C000000  0xF22D0202             -0.0703             -0.0703    0.1699  Y
218  0x0D000000  0x64420404             -0.0938             -0.0938    0.5850  Y
219  0x0D000000  0x44400606             -0.0938             -0.0938    0.5850  Y
220  0x0D000000  0x47730404              0.0938              0.0938    0.5850  Y
221  0x0D000000  0x44400707              0.0938              0.0938    0.5850  Y
222  0x0D000000  0xEEE00E0E             -0.0938             -0.0938    0.5850  Y
223  0x0D000000  0xE44A0404             -0.0938             -0.0938    0.5850  Y
224  0x0D000000  0x4EEA0404             -0.0938             -0.0938    0.5850  Y
225  0x0D000000  0x44400E0E             -0.0938             -0.0938    0.5850  Y
226  0x0D000000  0x46620404             -0.0938             -0.0938    0.5850  Y
227  0x0D000000  0x66600606             -0.0859             -0.0859    0.4594  Y
228  0x0D000000  0x74430404              0.0938              0.0938    0.5850  Y
229  0x0E000000  0x2AA80202              0.1250              0.1250    1.0000  Y
230  0x0E000000  0x22200A0A              0.1250              0.1250    1.0000  Y
231  0x0E000000  0xA2280202              0.1250              0.1250    1.0000  Y
232  0x0E000000  0x2FFD0202             -0.0703             -0.0703    0.1699  Y
233  0x0E000000  0x22200F0F             -0.0703             -0.0703    0.1699  Y
234  0x0E000000  0xFFF00F0F             -0.0938             -0.0938    0.5850  Y
235  0x0E000000  0xB2290202              0.0703              0.0703    0.1699  Y
236  0x0E000000  0x2BB90202              0.0703              0.0703    0.1699  Y
237  0x0E000000  0x22200B0B              0.0703              0.0703    0.1699  Y
238  0x0E000000  0xAAA00A0A              0.1250              0.1250    1.0000  Y
239  0x0E000000  0x77700707             -0.1016             -0.1016    0.7004  Y
240  0x0E000000  0x72250202             -0.0781             -0.0781    0.3219  Y
241  0x0E000000  0xBBB00B0B              0.0938              0.0938    0.5850  Y
242  0x0E000000  0x33300303             -0.1016             -0.1016    0.7004  Y
243  0x0E000000  0x32210202             -0.0781             -0.0781    0.3219  Y
244  0x0E000000  0x27750202             -0.0781             -0.0781    0.3219  Y
245  0x0E000000  0x23310202             -0.0781             -0.0781    0.3219  Y
246  0x0E000000  0x22200707             -0.0781             -0.0781    0.3219  Y
247  0x0E000000  0x22200303             -0.0781             -0.0781    0.3219  Y
248  0x0E000000  0xF22D0202             -0.0703             -0.0703    0.1699  Y
249  0x0F000000  0x77700707             -0.0781             -0.0781    0.3219  Y
250  0x00100000  0x0000CBB7             -0.1250             -0.1250    1.0000  Y
251  0x00100000  0x0000BBB0             -0.1875             -0.1875    1.5850  Y
252  0x00100000  0x0000BCC7             -0.1250             -0.1250    1.0000  Y
253  0x00100000  0x00003221              0.0938              0.0938    0.5850  Y
254  0x00100000  0x00002331              0.0938              0.0938    0.5850  Y
255  0x00100000  0x00002220             -0.1250             -0.1250    1.0000  Y
256  0x00100000  0x0000CCC0             -0.1250             -0.1250    1.0000  Y
257  0x00100000  0x00008CC4              0.1250              0.1250    1.0000  Y
258  0x00100000  0x00008880             -0.1250             -0.1250    1.0000  Y
259  0x00100000  0x0000E55B             -0.0938             -0.0938    0.5850  Y
260  0x00100000  0x0000E11F              0.0938              0.0938    0.5850  Y
261  0x00100000  0x00005EEB             -0.0938             -0.0938    0.5850  Y
262  0x00100000  0x00001EEF              0.0938              0.0938    0.5850  Y
263  0x00100000  0x0000E44A              0.1875              0.1875    1.5850  Y
264  0x00100000  0x00004EEA              0.1875              0.1875    1.5850  Y
265  0x00100000  0x00007116             -0.0938             -0.0938    0.5850  Y
